1788232107807 260 144 22756
1788232108324 312 163 23076
1788232108849 359 187 22792
1788232109367 410 208 22792
1788232109893 454 234 22948
1788232110412 501 258 22776
1788232110932 543 286 22736
1788232111452 589 312 22884
1788232111978 619 335 22796
1788232112502 667 359 23156
1788232113019 712 388 22940
1788232113539 762 412 22976
1788232114059 808 436 23204
1788232114578 854 459 23184
1788232115096 904 482 23216
1788232115614 948 510 23600
