1788228600315 34 17 22000
1788228600830 39 21 21704
1788228601346 46 23 21656
1788228601860 51 26 21656
1788228602374 57 28 21784
1788228602887 62 31 21784
1788228603401 68 35 21784
1788228603917 77 40 21784
1788228604432 85 43 21784
1788228604949 92 48 21776
1788228605463 96 52 21372
1788228605976 102 56 21628
1788228606490 108 59 21756
1788228607004 113 62 21604
1788228607519 119 65 22116
1788228608032 126 67 22116
