1788232010723 258 141 22788
1788232011240 294 168 22580
1788232011764 327 192 22828
1788232012306 363 210 22820
1788232012832 406 233 22952
1788232013355 448 257 23008
1788232013881 492 275 22988
1788232014403 528 298 23000
1788232014926 569 323 22888
1788232015442 614 350 22860
1788232015960 660 375 23004
1788232016484 702 401 22916
1788232017005 747 431 22964
1788232017533 793 458 22856
1788232018049 843 481 23088
1788232018569 888 510 22700
