1788230297663 188 126 33880
1788230298199 220 147 33692
1788230298768 260 171 34332
1788230299338 292 201 34716
1788230299888 329 231 35100
1788230300463 367 257 36480
1788230301028 408 289 35036
1788230301594 448 316 37196
1788230302143 493 337 35048
1788230302684 528 368 35432
1788230303244 564 395 37064
1788230303779 597 423 36532
1788230304314 632 448 34928
1788230304854 670 473 35312
1788230305398 702 496 34876
