1788110738149 290 115 17940
1788110738678 337 137 17944
1788110739210 380 160 17924
1788110739743 427 181 18052
1788110740266 473 201 18236
1788110740790 523 226 17764
1788110741312 572 250 18268
1788110741833 620 267 18024
1788110742352 667 290 18308
1788110742876 719 313 18140
