1788231614107 93 184 28672
1788231614635 106 209 28928
1788231615180 129 244 28928
1788231615719 151 282 28928
1788231616263 171 324 28928
1788231616807 194 361 28928
1788231617346 213 403 28928
1788231617889 230 445 28928
1788231618436 251 488 28928
1788231618973 277 527 28928
1788231619515 297 567 28928
1788231620071 318 607 28784
1788231620612 338 647 28784
1788231621162 360 681 28784
1788231621706 373 716 28784
1788231622254 400 744 28784
