1788230444553 223 145 35080
1788230445096 253 173 33924
1788230445657 287 195 34308
1788230446251 320 219 37764
1788230446795 365 240 35924
1788230447340 409 266 36108
1788230447911 451 292 36108
1788230448460 495 319 35828
1788230449014 538 341 35092
1788230449563 578 364 35416
1788230450109 611 394 35416
1788230450662 652 425 35616
1788230451209 694 450 35616
1788230451753 735 475 35616
1788230452298 779 499 35684
