1788231176568 289 191 85948
1788231177086 320 209 81888
1788231177604 371 240 82744
1788231178124 428 272 98860
1788231178644 487 300 93708
1788231179170 543 340 95300
1788231179699 600 376 94556
1788231180226 656 406 91996
1788231180757 712 444 96980
1788231181294 757 474 96556
1788231181910 812 505 95676
1788231182442 868 538 88500
1788231182960 921 569 107060
1788231183499 980 603 93768
1788231184023 1034 637 99048
1788231184546 1090 669 92468
